state,action,qvalue
0,0,68.8155
0,1,93.7103
0,2,69.5551
1,0,0
1,1,4.1337
1,2,1.82574
2,0,3.68756
2,1,0
2,2,44.3383
3,0,0
3,1,0
3,2,0
epsilon,0.107295,0
