state,action,qvalue
0,0,76.5447
0,1,97.4332
0,2,75.8378
1,0,0
1,1,5.73541
1,2,0
2,0,0.931803
2,1,51.4141
2,2,3.8758
3,0,0
3,1,0
3,2,0
epsilon,0.107295,0
