timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.992922,0.99,0.384413,0.00704229,0.452014,0.704229,0.272956,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
175,0.992914,0.99,0.385392,0.00706139,0.452522,0.706139,0.272464,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
180,0.992914,0.99,0.386408,0.00708049,0.453727,0.708049,0.271247,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
185,0.992914,0.99,0.38743,0.00709959,0.455044,0.709959,0.269907,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
190,0.992914,0.99,0.388448,0.00711869,0.456279,0.711869,0.268645,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
195,0.992915,0.99,0.38946,0.00713779,0.457392,0.713779,0.267505,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
200,0.992914,0.99,0.390467,0.00715689,0.458395,0.715689,0.266475,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
205,0.992923,0.99,0.391469,0.00717599,0.45934,0.717599,0.265527,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
210,0.992918,0.99,0.392469,0.00719509,0.460199,0.719509,0.264634,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
215,0.992914,0.99,0.393467,0.00721419,0.461028,0.721419,0.263774,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
220,0.992914,0.99,0.394464,0.00723329,0.461853,0.723329,0.26293,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
225,0.992914,0.99,0.395461,0.00725239,0.462672,0.725239,0.26209,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
230,0.992914,0.99,0.396458,0.00727149,0.463496,0.727149,0.261246,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
235,0.992919,0.99,0.397456,0.00729059,0.464342,0.729059,0.260392,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
240,0.992915,0.99,0.398454,0.00730969,0.465181,0.730969,0.259525,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
245,0.992915,0.99,0.399453,0.00732879,0.466041,0.732879,0.258644,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
250,0.992916,0.99,0.400453,0.00734789,0.466921,0.734789,0.257746,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
255,0.992914,0.99,0.401454,0.00736699,0.467809,0.736699,0.256833,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
260,0.992914,0.99,0.402455,0.00738609,0.468718,0.738609,0.255903,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
265,0.992914,0.99,0.403458,0.00740519,0.469643,0.740519,0.254958,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
270,0.992925,0.99,0.404461,0.00742429,0.470609,0.742429,0.253997,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
275,0.992915,0.99,0.405464,0.00744339,0.471539,0.744339,0.253021,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
280,0.992914,0.99,0.406469,0.00746249,0.472506,0.746249,0.252031,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
285,0.992915,0.99,0.407474,0.00748159,0.47349,0.748159,0.251028,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
290,0.992915,0.99,0.40848,0.00750069,0.474485,0.750069,0.250012,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
295,0.992914,0.99,0.409486,0.00751979,0.475488,0.751979,0.248983,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
300,0.992914,0.99,0.410493,0.00753889,0.476507,0.753889,0.247943,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
305,0.992279,0.99,0.411501,0.00755799,0.476027,0.755799,0.246892,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
310,0.992923,0.99,0.412509,0.00757709,0.478597,0.757709,0.24583,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
315,0.992916,0.99,0.413518,0.00759619,0.479628,0.759619,0.244758,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
320,0.992914,0.99,0.414527,0.00761529,0.480682,0.761529,0.243677,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
325,0.992914,0.99,0.415536,0.00763439,0.48175,0.763439,0.242586,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
330,0.992914,0.99,0.416546,0.00765349,0.482827,0.765349,0.241487,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
335,0.992914,0.99,0.417557,0.00767259,0.48391,0.767259,0.240379,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
340,0.992914,0.99,0.418567,0.00769169,0.485003,0.769169,0.239264,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
345,0.992918,0.99,0.419578,0.00771079,0.486111,0.771079,0.238141,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
350,0.992922,0.99,0.42059,0.00772989,0.487229,0.772989,0.237011,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
355,0.992915,0.99,0.421602,0.00774899,0.488325,0.774899,0.235873,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
360,0.992914,0.99,0.422614,0.00776809,0.489442,0.776809,0.234729,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
365,0.992914,0.99,0.423627,0.00778719,0.490569,0.778719,0.233579,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
370,0.992913,0.99,0.424639,0.00780629,0.491698,0.780629,0.232423,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
375,0.992922,0.99,0.425652,0.00782539,0.492857,0.782539,0.231261,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
380,0.992917,0.99,0.426666,0.00784449,0.493989,0.784449,0.230093,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
385,0.992914,0.99,0.42768,0.00786359,0.495129,0.786359,0.22892,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
390,0.992914,0.99,0.428693,0.00788269,0.496284,0.788269,0.227742,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
395,0.992914,0.99,0.429708,0.00790179,0.497441,0.790179,0.226559,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
400,0.992914,0.99,0.430722,0.00792089,0.498605,0.792089,0.225371,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
405,0.992913,0.99,0.431737,0.00793999,0.499771,0.793999,0.224179,0,0,0,0,0,0,0,24.5725,32.976,33.3331,0,0,0,-1,13.4309,-0.184,11.6113,0.0327097,0,0,0,20,0
