state,action,qvalue
0,0,84.6932
0,1,99.2976
0,2,100
1,0,0
1,1,28.8395
1,2,0
2,0,57.875
2,1,91.2382
2,2,60.2698
3,0,-1
3,1,12.0384
3,2,0
epsilon,0.0220146,0
