timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.993252,0.992,0.39376,0.00743838,0.353094,0.715229,0.246615,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
175,0.993248,0.992,0.394657,0.00745793,0.352229,0.717109,0.247447,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
180,0.993248,0.992,0.395614,0.00747749,0.352522,0.718989,0.247127,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
185,0.993249,0.992,0.396592,0.00749704,0.353233,0.720869,0.246392,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
190,0.993249,0.992,0.397578,0.00751659,0.354099,0.722749,0.2455,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
195,0.993248,0.992,0.398568,0.00753614,0.355039,0.724629,0.244534,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
200,0.993248,0.992,0.399561,0.00755569,0.356024,0.726509,0.243522,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
205,0.99326,0.992,0.400555,0.00757525,0.357067,0.728389,0.242476,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
210,0.99325,0.992,0.401551,0.0075948,0.358096,0.730269,0.241403,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
215,0.993248,0.992,0.402548,0.00761435,0.359162,0.732149,0.240308,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
220,0.993248,0.992,0.403546,0.0076339,0.360248,0.734029,0.239197,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
225,0.993249,0.992,0.404544,0.00765345,0.361346,0.735909,0.238073,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
230,0.993248,0.992,0.405543,0.00767301,0.362452,0.737789,0.23694,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
235,0.993253,0.992,0.406542,0.00769256,0.363572,0.739669,0.235803,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
240,0.993249,0.992,0.407542,0.00771211,0.364679,0.741549,0.234663,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
245,0.993249,0.992,0.408541,0.00773166,0.365793,0.743429,0.233522,0,0,0,0,0,0,0,0,30.154,0,0,0,0,0,3.25842,0,0,0.136901,0,0,0,26,0,0,0,0,1
