state,action,qvalue
0,0,84.195
0,1,99.2754
0,2,100
1,0,0
1,1,35.0854
1,2,0
2,0,67.2977
2,1,91.287
2,2,85.4709
3,0,0
3,1,15.173
3,2,7.08678
epsilon,0.02,0
