timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.991007,0.985,0.377021,0.00627404,0.480363,0.697116,0.288568,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
175,0.991003,0.985,0.377707,0.00629123,0.474565,0.699026,0.294545,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
180,0.991003,0.985,0.3785,0.00630842,0.47109,0.700936,0.298133,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
185,0.991003,0.985,0.379349,0.00632561,0.468813,0.702846,0.300488,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
190,0.991003,0.985,0.380232,0.0063428,0.46726,0.704756,0.302095,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
195,0.991002,0.985,0.381138,0.00635999,0.466202,0.706666,0.303192,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
200,0.991003,0.985,0.38206,0.00637718,0.465514,0.708576,0.30391,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
205,0.991016,0.985,0.382996,0.00639437,0.465144,0.710486,0.304333,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
210,0.991004,0.985,0.383943,0.00641156,0.464946,0.712396,0.304517,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
215,0.991004,0.985,0.384899,0.00642875,0.464967,0.714306,0.304504,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
220,0.991003,0.985,0.385862,0.00644594,0.465148,0.716216,0.304327,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
225,0.991003,0.985,0.386831,0.00646313,0.465465,0.718126,0.304009,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
230,0.991003,0.985,0.387806,0.00648032,0.465898,0.720036,0.303572,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
235,0.991112,0.985,0.388785,0.00649751,0.466707,0.721946,0.303031,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
240,0.991008,0.985,0.389768,0.0065147,0.467064,0.723856,0.302402,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
245,0.991004,0.985,0.390755,0.00653189,0.467748,0.725766,0.301695,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
250,0.991003,0.985,0.391745,0.00654908,0.468505,0.727676,0.300921,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
255,0.991003,0.985,0.392737,0.00656627,0.469323,0.729586,0.300087,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
260,0.991003,0.985,0.393732,0.00658346,0.470191,0.731496,0.299201,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
265,0.991003,0.985,0.394729,0.00660065,0.471103,0.733406,0.298269,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
270,0.991015,0.985,0.395728,0.00661784,0.472083,0.735316,0.297297,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
275,0.991004,0.985,0.396728,0.00663503,0.473043,0.737226,0.296289,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
280,0.991003,0.985,0.39773,0.00665222,0.474059,0.739136,0.29525,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
285,0.991005,0.985,0.398733,0.00666941,0.475107,0.741046,0.294182,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
290,0.991003,0.985,0.399737,0.0066866,0.476173,0.742956,0.293089,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
295,0.991003,0.985,0.400742,0.00670379,0.477262,0.744866,0.291974,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
300,0.991002,0.985,0.401749,0.00672098,0.47837,0.746776,0.290839,0,0,0,0,0,0,0,0,31.9647,0,0,0,0,-0.75696,10.4829,-0.72,11.0504,0.0722128,0,0,0,18,0
