state,action,qvalue
0,0,82.3341
0,1,97.016
0,2,99.9998
1,0,0
1,1,14.7922
1,2,0
2,0,26.6312
2,1,42.3199
2,2,93.3273
3,0,-0.671367
3,1,3.61497
3,2,0
epsilon,0.0601514,0
