timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.98765,0.97,0.374389,0.00728628,0.400852,0.693931,0.278337,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
175,0.987649,0.97,0.375037,0.0073057,0.395743,0.695781,0.28361,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
180,0.98765,0.97,0.37583,0.00732513,0.393317,0.697631,0.286127,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
185,0.98765,0.97,0.376707,0.00734455,0.392454,0.699481,0.287034,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
190,0.98765,0.97,0.377634,0.00736398,0.392505,0.701331,0.287002,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
195,0.987651,0.97,0.37859,0.0073834,0.39309,0.703181,0.286419,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
200,0.98765,0.97,0.379562,0.00740283,0.393983,0.705031,0.285514,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
205,0.987664,0.97,0.380544,0.00742225,0.395088,0.706881,0.284424,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
210,0.98765,0.97,0.381532,0.00744168,0.396238,0.708731,0.283227,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
215,0.98765,0.97,0.382523,0.0074611,0.397474,0.710581,0.281971,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
220,0.98765,0.97,0.383516,0.00748053,0.39874,0.712431,0.280684,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
225,0.98765,0.97,0.384509,0.00749995,0.400019,0.714281,0.279383,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
230,0.98765,0.97,0.385503,0.00751938,0.4013,0.716131,0.278078,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
235,0.987651,0.97,0.386496,0.0075388,0.402583,0.717981,0.276774,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
240,0.98765,0.97,0.387489,0.00755823,0.403856,0.719831,0.275476,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
245,0.98765,0.97,0.388482,0.00757765,0.405125,0.721681,0.274185,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
250,0.98765,0.97,0.389474,0.00759708,0.406385,0.723531,0.272902,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
255,0.98765,0.97,0.390466,0.0076165,0.407637,0.725381,0.271628,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
260,0.98765,0.97,0.391458,0.00763593,0.40888,0.727231,0.270362,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
265,0.98765,0.97,0.392449,0.00765535,0.410117,0.729081,0.269104,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
270,0.987665,0.97,0.393439,0.00767478,0.411375,0.730931,0.267855,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
275,0.98765,0.97,0.394429,0.0076942,0.412564,0.732781,0.266613,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
280,0.98765,0.97,0.395419,0.00771363,0.413777,0.734631,0.265379,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
285,0.98765,0.97,0.396409,0.00773305,0.414983,0.736481,0.264152,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
290,0.98765,0.97,0.397398,0.00775248,0.416183,0.738331,0.262931,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
295,0.98765,0.97,0.398387,0.0077719,0.417377,0.740181,0.261716,0,0,0,0,0,0,0,0,31.036,8.21193,0,0,0,0,3.7235,0,0,0.0583464,0,0,0,21,0,0,0,0,1
