timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.995202,0.996667,0.39097,0.00757203,0.240609,0.709878,0.300517,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
175,0.995199,0.996667,0.391888,0.0075918,0.240392,0.711732,0.300688,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
180,0.995199,0.996667,0.392803,0.00761157,0.240163,0.713585,0.3009,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
185,0.9952,0.996667,0.393739,0.00763134,0.240327,0.715438,0.300722,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
190,0.995198,0.996667,0.394691,0.00765111,0.240775,0.717292,0.300258,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
195,0.995199,0.996667,0.395651,0.00767088,0.241392,0.719145,0.299628,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
200,0.995199,0.996667,0.396616,0.00769065,0.242095,0.720998,0.298912,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
205,0.995209,0.996667,0.397583,0.00771042,0.242848,0.722852,0.298157,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
210,0.9952,0.996667,0.39855,0.00773019,0.24359,0.724705,0.29739,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
215,0.995199,0.996667,0.399518,0.00774995,0.24434,0.726558,0.296625,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
220,0.995198,0.996667,0.400485,0.00776972,0.245085,0.728412,0.295866,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
225,0.9952,0.996667,0.401451,0.00778949,0.245822,0.730265,0.295117,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
230,0.995199,0.996667,0.402418,0.00780926,0.246548,0.732118,0.294378,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
235,0.995202,0.996667,0.403383,0.00782903,0.247267,0.733972,0.293648,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
240,0.995198,0.996667,0.404348,0.0078488,0.247972,0.735825,0.292926,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
245,0.995199,0.996667,0.405313,0.00786857,0.248675,0.737678,0.29221,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
250,0.995199,0.996667,0.406278,0.00788834,0.249371,0.739532,0.2915,0,0,0,0,0,0,0,0,31.2291,0,0,0,0,-0.804,12.6032,0.0368,12.0297,0.02,0,0,0,32,0
