timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.993527,0.99,0.371887,0.00489813,0.608712,0.699733,0.271271,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
175,0.993526,0.99,0.372823,0.00491185,0.607582,0.701693,0.272524,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
180,0.993526,0.99,0.373766,0.00492557,0.60661,0.703653,0.273574,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
185,0.993526,0.99,0.374722,0.00493929,0.605967,0.705613,0.274264,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
190,0.993526,0.99,0.375691,0.00495301,0.605672,0.707573,0.274588,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
195,0.993525,0.99,0.376671,0.00496673,0.605686,0.709533,0.274589,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
200,0.993526,0.99,0.37766,0.00498045,0.605966,0.711493,0.274319,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
205,0.993537,0.99,0.378657,0.00499417,0.606496,0.713453,0.273828,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
210,0.993526,0.99,0.379661,0.00500789,0.60713,0.715413,0.273156,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
215,0.993526,0.99,0.38067,0.00502161,0.607942,0.717373,0.272337,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,12.9834,0.0639291,0,0,0,14,0
