timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.99104,0.98,0.385362,0.00714189,0.419354,0.714189,0.268391,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
175,0.99104,0.98,0.386047,0.00716061,0.414433,0.716061,0.273425,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
180,0.991039,0.98,0.386824,0.00717933,0.411324,0.717933,0.276608,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
185,0.991039,0.98,0.387659,0.00719805,0.409366,0.719805,0.278619,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
190,0.99104,0.98,0.388536,0.00721677,0.408225,0.721677,0.279794,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
195,0.99104,0.98,0.389444,0.00723549,0.407689,0.723549,0.280351,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
200,0.99104,0.98,0.390375,0.00725421,0.407601,0.725421,0.280451,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
205,0.991053,0.98,0.391323,0.00727293,0.407871,0.727293,0.280211,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
210,0.99104,0.98,0.392284,0.00729165,0.408333,0.729165,0.279722,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
215,0.991039,0.98,0.393253,0.00731037,0.409,0.731037,0.27905,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
220,0.991039,0.98,0.39423,0.00732909,0.409797,0.732909,0.278245,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
225,0.991039,0.98,0.395211,0.00734781,0.410688,0.734781,0.277343,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
230,0.991039,0.98,0.396195,0.00736653,0.41165,0.736653,0.276371,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
235,0.991066,0.98,0.397183,0.00738525,0.412713,0.738525,0.275349,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
240,0.991039,0.98,0.398171,0.00740397,0.413702,0.740397,0.274292,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
245,0.991039,0.98,0.399161,0.00742269,0.414769,0.742269,0.273211,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
250,0.991039,0.98,0.400152,0.00744141,0.415852,0.744141,0.272112,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
255,0.99104,0.98,0.401144,0.00746013,0.416948,0.746013,0.271002,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
260,0.99104,0.98,0.402136,0.00747885,0.418049,0.747885,0.269885,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
265,0.991039,0.98,0.403128,0.00749757,0.419154,0.749757,0.268763,0,0,0,0,0,0,0,0,31.113,0,0,0,0,0,9.3816,0,0,0.048601,0,0,0,25,0,0,0,0,1
