timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.994495,0.995,0.38483,0.00732814,0.348361,0.697918,0.273709,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
175,0.994489,0.995,0.385936,0.00734798,0.351371,0.699808,0.270628,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
180,0.994489,0.995,0.387006,0.00736783,0.353696,0.701698,0.268249,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
185,0.99449,0.995,0.388057,0.00738767,0.355665,0.703588,0.266233,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
190,0.994489,0.995,0.389097,0.00740752,0.357428,0.705478,0.264426,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
195,0.994488,0.995,0.39013,0.00742736,0.359058,0.707368,0.262753,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
200,0.99449,0.995,0.391158,0.00744721,0.360602,0.709258,0.261176,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
205,0.994501,0.995,0.392181,0.00746705,0.362092,0.711148,0.259672,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
210,0.994489,0.995,0.393202,0.0074869,0.363482,0.713038,0.258227,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
215,0.994488,0.995,0.394221,0.00750674,0.364843,0.714928,0.256832,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
220,0.994489,0.995,0.395237,0.00752659,0.366168,0.716818,0.255479,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
225,0.994488,0.995,0.396251,0.00754643,0.367455,0.718708,0.254162,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
230,0.994489,0.995,0.397263,0.00756628,0.368717,0.720598,0.252875,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
235,0.99449,0.995,0.398274,0.00758612,0.369952,0.722488,0.251615,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
240,0.994488,0.995,0.399284,0.00760597,0.371161,0.724378,0.250377,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
245,0.994489,0.995,0.400293,0.00762581,0.372357,0.726268,0.249158,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
250,0.994489,0.995,0.401302,0.00764566,0.373533,0.728158,0.247957,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
255,0.99449,0.995,0.402309,0.0076655,0.374699,0.730048,0.24677,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
260,0.99449,0.995,0.403315,0.00768535,0.375848,0.731938,0.245596,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
265,0.994489,0.995,0.404322,0.00770519,0.376985,0.733828,0.244433,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
270,0.994503,0.995,0.405327,0.00772504,0.378144,0.735718,0.24328,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
275,0.993733,0.995,0.406332,0.00774488,0.377798,0.737608,0.242136,0,0,0,0,0,0,0,24.5725,32.976,33.3313,0,0,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,0,21,0
280,0.990719,0.995,0.407337,0.00776473,0.373044,0.739498,0.241,0,0,0,0,0,0,0,24.5725,32.976,33.3313,2,2,0,-1,13.4309,-0.184,11.3022,0.0404832,0,0,2,21,0
285,0.992235,0.995,0.408341,0.00778457,0.376905,0.741388,0.23987,0,0,0,0,0,0,0,24.5725,32.976,33.3313,5,5,0,-1,13.4309,-0.184,11.3022,0.0392687,0,0,5,21,0
290,0.95178,0.95,0.391447,0.00780347,0.356472,0.743188,0.236428,7,0,7,0,7,0,0,24.5725,32.976,33.3313,1,1,0,-1,13.4309,-0.184,10.8334,0.0380906,0,0,1,20,1
295,0.898136,0.84,0.349526,0.00819162,0.342556,0.744693,0.235788,25,0,25,0,25,0,0,24.5725,32.976,33.3315,1,0,0,-1,13.4309,-0.184,10.2731,0.0369479,0,0,0,19,2
300,0.914059,0.83,0.34899,0.00895071,0.35095,0.745893,0.238253,25,0,25,0,25,0,0,24.5725,32.976,33.3323,0,0,0,-1,13.4309,-0.184,10.2185,0.0358395,0,0,0,20,1
