timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.990506,0.983333,0.39526,0.00858533,0.243731,0.715444,0.283561,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
175,0.990505,0.983333,0.396487,0.00860709,0.248962,0.717257,0.278225,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
180,0.990505,0.983333,0.397572,0.00862885,0.251883,0.719071,0.275248,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
185,0.990505,0.983333,0.398594,0.00865061,0.253758,0.720884,0.273339,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
190,0.990505,0.983333,0.399582,0.00867237,0.255088,0.722697,0.271984,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
195,0.990505,0.983333,0.400551,0.00869413,0.256114,0.724511,0.270941,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
200,0.990505,0.983333,0.401509,0.00871589,0.256961,0.726324,0.27008,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
205,0.990518,0.983333,0.402461,0.00873765,0.257716,0.728137,0.269329,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
210,0.990506,0.983333,0.403409,0.00875941,0.258372,0.729951,0.268645,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
215,0.990505,0.983333,0.404354,0.00878117,0.259002,0.731764,0.268002,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
220,0.990505,0.983333,0.405298,0.00880293,0.259609,0.733577,0.267383,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
225,0.990505,0.983333,0.406241,0.00882469,0.260204,0.735391,0.266778,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
230,0.990505,0.983333,0.407183,0.00884645,0.26079,0.737204,0.26618,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
235,0.990518,0.983333,0.408126,0.00886821,0.261393,0.739017,0.265585,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
240,0.989893,0.983333,0.409068,0.00888997,0.261153,0.740831,0.264988,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
245,0.990509,0.983333,0.410011,0.00891173,0.262552,0.742644,0.264389,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
250,0.990505,0.983333,0.410953,0.00893349,0.263138,0.744457,0.263786,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
255,0.990505,0.983333,0.411897,0.00895525,0.263733,0.746271,0.263179,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
260,0.990504,0.983333,0.41284,0.00897701,0.264333,0.748084,0.262566,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
265,0.990504,0.983333,0.413784,0.00899877,0.264938,0.749897,0.261948,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
270,0.990517,0.983333,0.414728,0.00902053,0.265565,0.751711,0.261324,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
275,0.990505,0.983333,0.415672,0.00904229,0.266166,0.753524,0.260696,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
280,0.990505,0.983333,0.416617,0.00906405,0.266787,0.755337,0.260061,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
285,0.990507,0.983333,0.417562,0.00908581,0.267415,0.757151,0.259422,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
290,0.990505,0.983333,0.418507,0.00910757,0.268042,0.758964,0.258778,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
295,0.990505,0.983333,0.419453,0.00912933,0.268677,0.760777,0.258129,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
300,0.990505,0.983333,0.420399,0.00915109,0.269317,0.762591,0.257476,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,3.71995,0,0,0.107296,0,0,0,36,0,0,0,0,1
305,0.911925,0.966667,0.409086,0.00917285,0.307096,0.764404,0.25558,0,0,0,0,0,0,0,14.2677,28.5089,33.312,5,5,0,0,0.342892,0,0,0.100955,0,0,0,31,0,174,5,0,1
310,0.913149,0.966667,0.410033,0.00919461,0.309485,0.766217,0.254812,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
315,0.913651,0.966667,0.410979,0.00921637,0.311074,0.768031,0.254039,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
320,0.91045,0.966667,0.411926,0.00923813,0.306328,0.769844,0.253263,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
325,0.909807,0.966667,0.412873,0.00925989,0.306293,0.771657,0.252482,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
330,0.906607,0.966667,0.41382,0.00928165,0.301763,0.773471,0.251698,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
335,0.907884,0.966667,0.414768,0.00930341,0.304822,0.775284,0.250911,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
340,0.905326,0.966667,0.415715,0.00932517,0.30081,0.777097,0.25012,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
345,0.903395,0.966667,0.416663,0.00934693,0.298497,0.778911,0.249326,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
350,0.910535,0.966667,0.417611,0.00936869,0.311034,0.780724,0.24853,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
355,0.914545,0.966667,0.418559,0.00939045,0.31855,0.782537,0.247731,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
360,0.915569,0.966667,0.419507,0.00941221,0.321145,0.784351,0.24693,0,0,0,0,0,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
365,0.913643,0.966667,0.420455,0.00943397,0.31851,0.786164,0.246126,5,0,5,0,5,0,0,14.2677,28.5089,33.312,0,0,0,0,2.27431,0,0,0.100955,0,0,0,31,5,0,5,0,1
370,0.986106,0.983333,0.429355,0.00944342,0.337252,0.786952,0.248598,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
375,0.986646,0.983333,0.430322,0.00946558,0.339507,0.788799,0.247799,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
380,0.985158,0.983333,0.43129,0.00948774,0.3375,0.790645,0.246994,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
385,0.983531,0.983333,0.432258,0.0095099,0.334994,0.792492,0.246184,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
390,0.981902,0.983333,0.433226,0.00953206,0.33242,0.794339,0.24537,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
395,0.98026,0.983333,0.434194,0.00955422,0.330847,0.796185,0.244551,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
400,0.984133,0.983333,0.435163,0.00957638,0.338662,0.798032,0.243728,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
405,0.987138,0.983333,0.436132,0.00959854,0.344834,0.799879,0.2429,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
410,0.985493,0.983333,0.437101,0.0096207,0.342525,0.801725,0.242069,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
415,0.98374,0.983333,0.43807,0.00964286,0.339954,0.803572,0.241233,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
420,0.983036,0.983333,0.43904,0.00966502,0.339211,0.805419,0.240395,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
425,0.98359,0.983333,0.440009,0.00968718,0.341137,0.807265,0.239553,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
430,0.987867,0.983333,0.440979,0.00970934,0.350171,0.809112,0.238707,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
435,0.986162,0.983333,0.441949,0.0097315,0.347448,0.810959,0.237859,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
440,0.988341,0.983333,0.442919,0.00975366,0.352695,0.812805,0.237008,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
445,0.987233,0.983333,0.44389,0.00977582,0.35168,0.814652,0.236154,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
450,0.986707,0.983333,0.44486,0.00979798,0.351842,0.816499,0.235298,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
455,0.988169,0.983333,0.445831,0.00982014,0.35479,0.818345,0.234439,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
460,0.985383,0.983333,0.446801,0.0098423,0.350262,0.820192,0.233578,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
465,0.98202,0.983333,0.447772,0.00986446,0.344824,0.822039,0.232715,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
470,0.98591,0.983333,0.448743,0.00988662,0.353656,0.823885,0.231849,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
475,0.982016,0.983333,0.449714,0.00990878,0.347213,0.825732,0.230982,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
480,0.985029,0.983333,0.450685,0.00993094,0.352876,0.827579,0.230112,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
485,0.989121,0.983333,0.451656,0.0099531,0.3614,0.829425,0.229241,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
490,0.987046,0.983333,0.452628,0.00997526,0.358046,0.831272,0.228368,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
495,0.988045,0.983333,0.453599,0.00999742,0.361403,0.833119,0.227494,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
500,0.985241,0.983333,0.454571,0.0100196,0.356673,0.834965,0.226618,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
505,0.98457,0.983333,0.455542,0.0100417,0.356271,0.836812,0.22574,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
510,0.987222,0.983333,0.456514,0.0100639,0.36176,0.838659,0.224861,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
515,0.986046,0.983333,0.457486,0.0100861,0.360044,0.840505,0.223981,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
520,0.981459,0.983333,0.458458,0.0101082,0.351859,0.842352,0.223099,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
525,0.984878,0.983333,0.459413,0.01013,0.360227,0.844168,0.222247,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
530,0.981553,0.983333,0.460351,0.0101515,0.354451,0.845955,0.221424,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
535,0.97766,0.983333,0.46129,0.0101729,0.347268,0.847742,0.220599,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
540,0.976547,0.983333,0.462229,0.0101943,0.345512,0.849528,0.219773,0,0,0,0,0,0,0,14.2677,28.5089,33.1291,0,0,0,0,2.27431,0,0,0.100955,0,0,0,33,0,0,5,0,1
