state,action,qvalue
0,0,84.8066
0,1,99.1065
0,2,99.9999
1,0,1.37737
1,1,26.1603
1,2,1.82574
2,0,12.2451
2,1,0
2,2,81.6772
3,0,0
3,1,0
3,2,0
epsilon,0.0417354,0
