timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.995094,0.993333,0.37408,0.00491509,0.426702,0.702156,0.29272,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
175,0.995095,0.993333,0.375161,0.00492863,0.429853,0.70409,0.289457,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
180,0.995095,0.993333,0.376199,0.00494216,0.431844,0.706023,0.287394,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
185,0.995095,0.993333,0.377231,0.00495569,0.433655,0.707956,0.285531,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
190,0.995095,0.993333,0.37826,0.00496923,0.435393,0.70989,0.283753,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
195,0.995096,0.993333,0.379287,0.00498276,0.437064,0.711823,0.282049,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
200,0.995095,0.993333,0.380311,0.00499629,0.438673,0.713756,0.280409,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
205,0.995108,0.993333,0.381333,0.00500983,0.440264,0.71569,0.27882,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
210,0.995095,0.993333,0.382354,0.00502336,0.441761,0.717623,0.27727,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
215,0.995095,0.993333,0.383374,0.00503689,0.443258,0.719556,0.27575,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
220,0.995095,0.993333,0.384393,0.00505043,0.444732,0.72149,0.274255,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
225,0.995095,0.993333,0.385411,0.00506396,0.446187,0.723423,0.272779,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
230,0.995096,0.993333,0.386429,0.00507749,0.447626,0.725356,0.27132,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
235,0.995097,0.993333,0.387446,0.00509103,0.449052,0.72729,0.269877,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
240,0.995098,0.993333,0.388463,0.00510456,0.450463,0.729223,0.268448,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
245,0.995097,0.993333,0.389479,0.00511809,0.451858,0.731156,0.267032,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
250,0.995095,0.993333,0.390495,0.00513163,0.453237,0.73309,0.265629,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
255,0.995095,0.993333,0.39151,0.00514516,0.45461,0.735023,0.264237,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
260,0.995095,0.993333,0.392525,0.00515869,0.45597,0.736956,0.262857,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
265,0.995096,0.993333,0.39354,0.00517223,0.457323,0.73889,0.261487,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
270,0.995106,0.993333,0.394554,0.00518576,0.458689,0.740823,0.260126,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
275,0.995096,0.993333,0.395568,0.00519929,0.459999,0.742756,0.258774,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
280,0.995095,0.993333,0.396581,0.00521283,0.461321,0.74469,0.257431,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
285,0.995097,0.993333,0.397595,0.00522636,0.462643,0.746623,0.256095,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
290,0.995095,0.993333,0.398608,0.00523989,0.463946,0.748556,0.254767,0,0,0,0,0,0,0,14.2677,29.3972,33.3333,0,0,0,0,1.85899,0,0,0.065907,0,0,0,21,0,0,0,0,1
