timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.994909,0.996,0.388478,0.00703341,0.309476,0.703341,0.241736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
175,0.994907,0.996,0.389242,0.00705221,0.306057,0.705221,0.245255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
180,0.994906,0.996,0.39011,0.00707101,0.304647,0.707101,0.246697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
185,0.994906,0.996,0.391018,0.00708981,0.304021,0.708981,0.247336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
190,0.994906,0.996,0.391949,0.00710861,0.303837,0.710861,0.247524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
195,0.994906,0.996,0.392894,0.00712741,0.303951,0.712741,0.24741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
200,0.994906,0.996,0.393851,0.00714621,0.304271,0.714621,0.247084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
205,0.99492,0.996,0.394815,0.00716501,0.304764,0.716501,0.246605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
210,0.994906,0.996,0.395784,0.00718381,0.305322,0.718381,0.246015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
215,0.994907,0.996,0.396758,0.00720261,0.305982,0.720261,0.245344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
220,0.994906,0.996,0.397734,0.00722141,0.306698,0.722141,0.244614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
225,0.994907,0.996,0.398713,0.00724021,0.307458,0.724021,0.243841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
230,0.994906,0.996,0.399693,0.00725901,0.308247,0.725901,0.243037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
235,0.99493,0.996,0.400675,0.00727781,0.309097,0.727781,0.242209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
240,0.994948,0.996,0.401657,0.00729661,0.309955,0.729661,0.241365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
245,0.994906,0.996,0.40264,0.00731541,0.310727,0.731541,0.240509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307766,0,0,0,25,0
