state,action,qvalue
0,0,84.5206
0,1,99.3074
0,2,100
1,0,0
1,1,25.9053
1,2,0
2,0,53.0724
2,1,91.0602
2,2,60.2698
3,0,-1
3,1,10.4211
3,2,0
epsilon,0.028089,0
