state,action,qvalue
0,0,83.908
0,1,97.016
0,2,100
1,0,0
1,1,19.8031
1,2,0
2,0,46.1784
2,1,52.4806
2,2,97.57
3,0,-0.671367
3,1,5.36841
3,2,0
epsilon,0.0457289,0
