timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.996327,1,0.39479,0.00661832,0.407233,0.719383,0.236992,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
175,0.996327,1,0.395338,0.00663591,0.398606,0.721295,0.245863,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
180,0.996328,1,0.395999,0.0066535,0.392366,0.723207,0.25226,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
185,0.996328,1,0.396755,0.00667109,0.388109,0.725119,0.256615,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
190,0.996329,1,0.397579,0.00668868,0.385305,0.727031,0.259484,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
195,0.996328,1,0.398452,0.00670627,0.383527,0.728943,0.261296,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
200,0.996328,1,0.399359,0.00672386,0.38248,0.730855,0.262363,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
205,0.996342,1,0.40029,0.00674145,0.38198,0.732767,0.2629,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
210,0.996328,1,0.401239,0.00675905,0.381795,0.734679,0.263059,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
215,0.996328,1,0.4022,0.00677664,0.381903,0.736591,0.262945,0,0,0,0,0,0,0,0,30.6354,0,0,0,0,0,1.75105,0,0,0.121197,0,0,0,23,0,0,0,0,1
