state,action,qvalue
0,0,8.97739
0,1,43.5592
0,2,78.4632
1,0,0
1,1,2
1,2,0
2,0,-0.2872
2,1,5.586
2,2,16.6252
3,0,0
3,1,1.82574
3,2,0
epsilon,0.136901,0
