state,action,qvalue
0,0,57.1445
0,1,98.4521
0,2,69.5551
1,0,0
1,1,2.32863
1,2,1.82574
2,0,0
2,1,0
2,2,0
3,0,0
3,1,0
3,2,0
epsilon,0.121197,0
