state,action,qvalue
0,0,79.794
0,1,96.2702
0,2,99.9892
1,0,0
1,1,13.0533
1,2,0
2,0,26.6312
2,1,42.3199
2,2,89.8012
3,0,-0.671367
3,1,3.61497
3,2,0
epsilon,0.0744464,0
