timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.994258,0.995,0.398645,0.00792346,0.471531,0.720315,0.265889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
175,0.994251,0.995,0.399672,0.00794447,0.472826,0.722225,0.264587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
180,0.994251,0.995,0.400697,0.00796548,0.474093,0.724135,0.263313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
185,0.994251,0.995,0.401724,0.00798649,0.475384,0.726045,0.262009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
190,0.994251,0.995,0.402752,0.0080075,0.476699,0.727955,0.260674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
195,0.994251,0.995,0.403781,0.00802851,0.478031,0.729865,0.25932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
200,0.994251,0.995,0.404811,0.00804952,0.479368,0.731775,0.25796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
205,0.994262,0.995,0.405841,0.00807053,0.480728,0.733685,0.256602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
210,0.994252,0.995,0.40687,0.00809154,0.482033,0.735595,0.25525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
215,0.994251,0.995,0.407899,0.00811255,0.483347,0.737505,0.253906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94974,0,0,0.0471433,0,0,0,22,0,0,0,0,1
