state,action,qvalue
0,0,81.2956
0,1,97.4107
0,2,96.8343
1,0,0
1,1,12.908
1,2,0
2,0,40.0556
2,1,87.6747
2,2,42.7225
3,0,-1
3,1,3.61497
3,2,0
epsilon,0.0659063,0
