timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.994888,0.995,0.393195,0.00619173,0.527373,0.728438,0.274823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
175,0.994885,0.995,0.394239,0.0062083,0.528985,0.730388,0.273181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
180,0.994884,0.995,0.395308,0.00622488,0.531144,0.732338,0.270975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
185,0.994884,0.995,0.396381,0.00624145,0.53341,0.734288,0.268662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
190,0.994884,0.995,0.397454,0.00625803,0.535653,0.736238,0.26637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
195,0.994884,0.995,0.398524,0.0062746,0.537843,0.738188,0.264134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
200,0.994884,0.995,0.399591,0.00629118,0.539973,0.740138,0.261959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
205,0.994897,0.995,0.400656,0.00630775,0.542082,0.742088,0.259843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
210,0.994886,0.995,0.401719,0.00632433,0.544073,0.744038,0.257781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
215,0.994884,0.995,0.402779,0.0063409,0.546039,0.745988,0.255768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
220,0.994884,0.995,0.403838,0.00635748,0.547972,0.747938,0.253797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
225,0.994884,0.995,0.404895,0.00637405,0.549866,0.749888,0.251866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
230,0.994884,0.995,0.405951,0.00639063,0.551724,0.751838,0.24997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
235,0.994255,0.995,0.407005,0.0064072,0.551687,0.753788,0.248105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
240,0.994906,0.995,0.408058,0.00642378,0.555419,0.755738,0.246268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
245,0.994885,0.995,0.40911,0.00644035,0.557133,0.757688,0.244456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
250,0.994883,0.995,0.410161,0.00645693,0.558883,0.759638,0.242668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
255,0.994884,0.995,0.411211,0.0064735,0.560619,0.761588,0.2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
260,0.994884,0.995,0.412261,0.00649008,0.562334,0.763538,0.23915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
265,0.994884,0.995,0.413309,0.00650665,0.564033,0.765488,0.237418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
270,0.994896,0.995,0.414357,0.00652323,0.565753,0.767438,0.235702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
275,0.994884,0.995,0.415405,0.0065398,0.567386,0.769388,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
280,0.994884,0.995,0.416451,0.00655638,0.569043,0.771338,0.23231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
285,0.994885,0.995,0.417498,0.00657295,0.570693,0.773288,0.230633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
290,0.994884,0.995,0.418543,0.00658953,0.572325,0.775238,0.228967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
295,0.994884,0.995,0.419589,0.0066061,0.57395,0.777188,0.227311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
300,0.994884,0.995,0.420634,0.00662268,0.575566,0.779138,0.225663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
305,0.994902,0.995,0.421678,0.00663925,0.57723,0.781088,0.224025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
310,0.994962,0.995,0.422723,0.00665583,0.579014,0.783038,0.222394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
315,0.994884,0.995,0.423767,0.0066724,0.580369,0.784988,0.22077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
320,0.994884,0.995,0.424811,0.00668898,0.581956,0.786938,0.219154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,17,0
