state,action,qvalue
0,0,84.4409
0,1,98.2051
0,2,100
1,0,0
1,1,24.5193
1,2,0
2,0,46.1784
2,1,52.4806
2,2,99.3595
3,0,-0.671367
3,1,5.36841
3,2,0
epsilon,0.03271,0
