state,action,qvalue
0,0,82.7989
0,1,97.2684
0,2,98.4051
1,0,1.37737
1,1,16.6446
1,2,1.82574
2,0,12.2451
2,1,0
2,2,65.7246
3,0,0
3,1,0
3,2,0
epsilon,0.0679448,0
