state,action,qvalue
0,0,84.8762
0,1,99.5319
0,2,99.9764
1,0,1.37737
1,1,29.0844
1,2,1.82574
2,0,24.6814
2,1,0
2,2,91.1462
3,0,0
3,1,0
3,2,0
epsilon,0.0347644,0
