timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.99229,0.988,0.385745,0.00575262,0.463307,0.719078,0.264964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
175,0.992288,0.988,0.386477,0.00576798,0.457745,0.720998,0.270648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
180,0.992289,0.988,0.387365,0.00578334,0.456004,0.722918,0.272449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
185,0.992289,0.988,0.388305,0.0057987,0.455534,0.724838,0.272952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
190,0.992289,0.988,0.389267,0.00581406,0.455605,0.726758,0.272902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
195,0.992289,0.988,0.390241,0.00582942,0.455969,0.728678,0.272546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
200,0.992289,0.988,0.391224,0.00584478,0.456533,0.730598,0.271985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
205,0.992302,0.988,0.392213,0.00586014,0.457275,0.732518,0.271269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
210,0.99229,0.988,0.393206,0.0058755,0.458079,0.734438,0.27043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
215,0.992289,0.988,0.394204,0.00589086,0.459004,0.736358,0.26949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
220,0.992289,0.988,0.395205,0.00590622,0.460011,0.738278,0.268468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,20,0,0,0,0,1
