timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.993898,0.995,0.384437,0.00764006,0.415435,0.694551,0.281625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
175,0.993897,0.995,0.385045,0.00766096,0.409363,0.696451,0.287836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
180,0.993897,0.995,0.385788,0.00768186,0.405678,0.698351,0.291612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
185,0.993897,0.995,0.386609,0.00770276,0.403393,0.700251,0.293957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
190,0.993897,0.995,0.387479,0.00772366,0.401994,0.702151,0.295396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
195,0.993897,0.995,0.388384,0.00774456,0.401193,0.704051,0.296223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
200,0.993898,0.995,0.389312,0.00776546,0.400814,0.705951,0.296618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
205,0.993907,0.995,0.390258,0.00778636,0.400759,0.707851,0.296701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
210,0.9939,0.995,0.391216,0.00780726,0.400897,0.709751,0.29655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
215,0.993898,0.995,0.392184,0.00782816,0.401217,0.711651,0.296222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39128,0,0,0.107296,0,0,0,22,0,0,0,0,1
