timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.992891,0.99,0.375395,0.00559158,0.537559,0.698948,0.281495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
175,0.992951,0.99,0.376171,0.0056071,0.532974,0.700888,0.286332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
180,0.992893,0.99,0.377027,0.00562262,0.529988,0.702828,0.289201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
185,0.992892,0.99,0.377927,0.00563814,0.528261,0.704768,0.290952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
190,0.992892,0.99,0.378857,0.00565366,0.527292,0.706708,0.291936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
195,0.992891,0.99,0.379811,0.00566918,0.526887,0.708648,0.292344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
200,0.992891,0.99,0.380782,0.0056847,0.526918,0.710588,0.292309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
205,0.992892,0.99,0.381767,0.00570022,0.527289,0.712528,0.291932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
210,0.992901,0.99,0.382763,0.00571574,0.527939,0.714468,0.29129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
215,0.992897,0.99,0.383767,0.00573126,0.528757,0.716408,0.290444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
220,0.992892,0.99,0.384777,0.00574678,0.529724,0.718348,0.289441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
225,0.992892,0.99,0.385792,0.0057623,0.530821,0.720288,0.28832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
230,0.992892,0.99,0.38681,0.00577782,0.532008,0.722228,0.287106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
235,0.992891,0.99,0.387832,0.00579334,0.533264,0.724168,0.285823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
240,0.992891,0.99,0.388855,0.00580886,0.534572,0.726108,0.284487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
245,0.992899,0.99,0.38988,0.00582438,0.535941,0.728048,0.28311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
250,0.992898,0.99,0.390907,0.0058399,0.537315,0.729988,0.281703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
255,0.992894,0.99,0.391934,0.00585542,0.538704,0.731928,0.280273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
260,0.992891,0.99,0.392962,0.00587094,0.540115,0.733868,0.278825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
265,0.992892,0.99,0.39399,0.00588646,0.541545,0.735808,0.277365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
270,0.992892,0.99,0.395019,0.00590198,0.542984,0.737748,0.275896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
275,0.992892,0.99,0.396048,0.0059175,0.544431,0.739688,0.274419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
280,0.992892,0.99,0.397077,0.00593302,0.545881,0.741628,0.272938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
285,0.992895,0.99,0.398107,0.00594854,0.547342,0.743568,0.271453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
290,0.992899,0.99,0.399136,0.00596406,0.54881,0.745508,0.269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
295,0.992894,0.99,0.400166,0.00597958,0.550254,0.747448,0.268478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
300,0.992892,0.99,0.401195,0.0059951,0.551707,0.749388,0.266988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
305,0.992892,0.99,0.402225,0.00601062,0.553165,0.751328,0.265499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
310,0.992892,0.99,0.403254,0.00602614,0.554625,0.753268,0.264008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
315,0.992893,0.99,0.404284,0.00604166,0.556086,0.755208,0.262518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
320,0.992908,0.99,0.405314,0.00605718,0.557591,0.757148,0.261029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
325,0.992892,0.99,0.406343,0.0060727,0.559001,0.759088,0.259539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
330,0.992892,0.99,0.407373,0.00608822,0.560459,0.761028,0.25805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
335,0.992892,0.99,0.408402,0.00610374,0.561919,0.762968,0.256561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
340,0.992892,0.99,0.409432,0.00611926,0.563376,0.764908,0.255072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
345,0.992892,0.99,0.410461,0.00613478,0.564835,0.766848,0.253583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
350,0.992901,0.99,0.411491,0.0061503,0.566317,0.768788,0.252095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
355,0.992895,0.99,0.41252,0.00616582,0.567757,0.770728,0.250607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
360,0.992893,0.99,0.41355,0.00618134,0.569209,0.772668,0.249119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
365,0.992892,0.99,0.414579,0.00619686,0.570662,0.774608,0.247631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
370,0.992892,0.99,0.415609,0.00621238,0.57212,0.776548,0.246143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
375,0.992892,0.99,0.416638,0.0062279,0.573576,0.778488,0.244656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
380,0.992892,0.99,0.417668,0.00624342,0.575033,0.780428,0.243168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
385,0.992897,0.99,0.418697,0.00625894,0.576507,0.782368,0.24168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
390,0.992205,0.99,0.419727,0.00627446,0.57615,0.784308,0.240192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
395,0.992895,0.99,0.420757,0.00628998,0.579413,0.786248,0.238704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
400,0.992891,0.99,0.421786,0.0063055,0.580861,0.788188,0.237216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
405,0.992892,0.99,0.422816,0.00632102,0.582319,0.790128,0.235728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
410,0.992892,0.99,0.423845,0.00633654,0.583779,0.792068,0.234239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
415,0.992892,0.99,0.424875,0.00635206,0.585236,0.794008,0.23275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
420,0.992893,0.99,0.425904,0.00636758,0.586699,0.795948,0.231261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
425,0.992892,0.99,0.426934,0.0063831,0.588155,0.797888,0.229772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
430,0.9929,0.99,0.427963,0.00639862,0.589637,0.799828,0.228283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
435,0.992894,0.99,0.428993,0.00641414,0.591076,0.801768,0.226793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
440,0.992892,0.99,0.430023,0.00642966,0.592529,0.803708,0.225303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
445,0.992892,0.99,0.431052,0.00644518,0.593989,0.805648,0.223813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
450,0.992892,0.99,0.432082,0.0064607,0.595448,0.807588,0.222323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
455,0.992893,0.99,0.433111,0.00647622,0.596912,0.809528,0.220832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
460,0.992893,0.99,0.434141,0.00649174,0.598374,0.811468,0.219341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
465,0.992892,0.99,0.435171,0.00650726,0.599831,0.813408,0.21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
470,0.992892,0.99,0.4362,0.00652278,0.60129,0.815348,0.216358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
475,0.990124,0.99,0.43723,0.0065383,0.594071,0.817288,0.214866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
480,0.988741,0.99,0.43826,0.00655382,0.591304,0.819228,0.213374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,16,0
485,0.917651,0.86,0.384695,0.00656726,0.578043,0.820908,0.213261,25,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,15,1
490,0.852238,0.765,0.34119,0.00698584,0.542291,0.821864,0.220332,42,9,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,14,2
495,0.871886,0.83,0.366227,0.00740474,0.536005,0.822748,0.226417,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,13,2
500,0.979967,0.965,0.424453,0.00742175,0.543497,0.824638,0.220452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,13,0
505,0.975344,0.965,0.425483,0.00743876,0.532698,0.826528,0.217845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,13,0
510,0.884099,0.79,0.352764,0.00745262,0.514615,0.828068,0.218836,34,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,1
515,0.793797,0.64,0.287265,0.00787285,0.473516,0.828721,0.222895,62,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,11,2
520,0.898396,0.87,0.381468,0.00829697,0.469979,0.829697,0.227931,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,11,1
525,0.958925,0.945,0.417109,0.00872125,0.481175,0.830595,0.224608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
530,0.953108,0.945,0.418206,0.00874067,0.47036,0.832445,0.218872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
535,0.949995,0.945,0.41925,0.0087601,0.465164,0.834295,0.214902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
540,0.943732,0.945,0.420265,0.00877952,0.450139,0.836145,0.211894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
545,0.940605,0.945,0.421264,0.00879895,0.443786,0.837995,0.209455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
550,0.934357,0.945,0.422251,0.00881837,0.427925,0.839845,0.207375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
555,0.927065,0.945,0.423231,0.0088378,0.408796,0.841695,0.20553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
560,0.92498,0.945,0.424207,0.00885722,0.40393,0.843545,0.203844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
565,0.919776,0.945,0.425179,0.00887665,0.390227,0.845395,0.202267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
570,0.913542,0.945,0.426149,0.00889607,0.373534,0.847245,0.200765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
575,0.906236,0.945,0.427118,0.0089155,0.353653,0.849095,0.199315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
580,0.903524,0.945,0.428085,0.00893492,0.346366,0.850945,0.197902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
585,0.898319,0.945,0.429052,0.00895435,0.332406,0.852795,0.196514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
590,0.893734,0.945,0.430018,0.00897377,0.319948,0.854645,0.195144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
595,0.886859,0.945,0.430984,0.0089932,0.299459,0.856495,0.193786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,12,0
