timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.994904,0.996667,0.394909,0.00868803,0.226838,0.704435,0.294268,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
175,0.994903,0.996667,0.395917,0.00871056,0.228317,0.706261,0.292737,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
180,0.994903,0.996667,0.396908,0.00873309,0.229537,0.708088,0.291477,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
185,0.994903,0.996667,0.397884,0.00875561,0.230525,0.709915,0.290459,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
190,0.994903,0.996667,0.398851,0.00877814,0.231376,0.711741,0.289583,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
195,0.994903,0.996667,0.399813,0.00880067,0.232143,0.713568,0.288795,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
200,0.994903,0.996667,0.400772,0.0088232,0.232855,0.715395,0.288065,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
205,0.994914,0.996667,0.401728,0.00884573,0.233543,0.717221,0.287374,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
210,0.994905,0.996667,0.402682,0.00886826,0.234181,0.719048,0.28671,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
215,0.994903,0.996667,0.403635,0.00889079,0.23481,0.720875,0.286064,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
220,0.994902,0.996667,0.404587,0.00891332,0.235429,0.722701,0.28543,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
225,0.994902,0.996667,0.405539,0.00893585,0.236041,0.724528,0.284804,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
230,0.994902,0.996667,0.406491,0.00895837,0.236649,0.726355,0.284183,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
235,0.994271,0.996667,0.407442,0.0089809,0.236405,0.728181,0.283565,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
240,0.994903,0.996667,0.408394,0.00900343,0.237859,0.730008,0.282948,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
245,0.994904,0.996667,0.409345,0.00902596,0.238463,0.731835,0.282332,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
250,0.994903,0.996667,0.410296,0.00904849,0.239065,0.733661,0.281716,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
255,0.994903,0.996667,0.411248,0.00907102,0.23967,0.735488,0.281099,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
260,0.994904,0.996667,0.412199,0.00909355,0.240275,0.737315,0.280482,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
265,0.994902,0.996667,0.413151,0.00911608,0.240879,0.739141,0.279863,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
270,0.994917,0.996667,0.414102,0.00913861,0.241504,0.740968,0.279244,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
275,0.994903,0.996667,0.415054,0.00916113,0.242095,0.742795,0.278623,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
280,0.994903,0.996667,0.416005,0.00918366,0.242703,0.744621,0.278002,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
285,0.994904,0.996667,0.416957,0.00920619,0.243314,0.746448,0.277379,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
290,0.994903,0.996667,0.417909,0.00922872,0.243924,0.748275,0.276755,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
295,0.994903,0.996667,0.418861,0.00925125,0.244535,0.750101,0.276131,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
300,0.994903,0.996667,0.419813,0.00927378,0.245148,0.751928,0.275505,0,0,0,0,0,0,0,14.2677,30.6802,33.3111,0,0,0,0,8.98879,0,0,0.058347,0,0,0,37,0,0,0,0,1
305,0.834695,0.7,0.298167,0.00928915,0.20735,0.753175,0.281709,84,0,84,0,84,0,0,14.2677,30.6802,33.3111,5,5,0,0,2.50101,0,0,0.0548987,0,0,0,32,0,177,5,0,1
310,0.985434,0.98,0.410836,0.00980616,0.238135,0.75432,0.278217,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
315,0.987685,0.98,0.411756,0.00982965,0.241205,0.756127,0.277915,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
320,0.984646,0.98,0.412753,0.00985313,0.238957,0.757933,0.276257,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
325,0.980854,0.98,0.413706,0.00987662,0.235067,0.75974,0.275392,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
330,0.980866,0.98,0.414666,0.00990011,0.235656,0.761547,0.274391,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
335,0.977835,0.98,0.415615,0.00992359,0.232505,0.763353,0.273575,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
340,0.977836,0.98,0.416564,0.00994708,0.233212,0.76516,0.272778,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
345,0.977978,0.98,0.417509,0.00997057,0.23409,0.766967,0.272041,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
350,0.973598,0.98,0.418453,0.00999405,0.229099,0.768773,0.271328,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
355,0.971927,0.98,0.419395,0.0100175,0.227333,0.77058,0.270639,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
360,0.967225,0.98,0.420337,0.010041,0.22162,0.772387,0.269965,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
365,0.971764,0.98,0.421278,0.0100645,0.228269,0.774193,0.269302,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
370,0.96874,0.98,0.422218,0.010088,0.224723,0.776,0.268647,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
375,0.97658,0.98,0.423158,0.0101115,0.235474,0.777807,0.267998,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
380,0.972793,0.98,0.424098,0.010135,0.231143,0.779613,0.267353,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
385,0.966738,0.98,0.425038,0.0101585,0.223946,0.78142,0.26671,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
390,0.968855,0.98,0.425977,0.0101819,0.226931,0.783227,0.266069,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
395,0.97114,0.98,0.426917,0.0102054,0.230301,0.785033,0.265429,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
400,0.966595,0.98,0.427857,0.0102289,0.225123,0.78684,0.26479,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
405,0.964323,0.98,0.428796,0.0102524,0.222656,0.788647,0.264151,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
410,0.968287,0.98,0.429736,0.0102759,0.227928,0.790453,0.263513,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
415,0.966879,0.98,0.430675,0.0102994,0.226305,0.79226,0.262874,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
420,0.964604,0.98,0.431615,0.0103229,0.222698,0.794067,0.262236,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
425,0.962334,0.98,0.432554,0.0103464,0.219328,0.795873,0.261597,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
430,0.964611,0.98,0.433494,0.0103698,0.222637,0.79768,0.260958,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
435,0.962338,0.98,0.434433,0.0103933,0.220332,0.799487,0.260319,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
440,0.958551,0.98,0.435373,0.0104168,0.215934,0.801293,0.259679,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
445,0.957199,0.98,0.436312,0.0104403,0.214544,0.8031,0.25904,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
450,0.958111,0.98,0.437252,0.0104638,0.216303,0.804907,0.2584,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
455,0.957192,0.98,0.438192,0.0104873,0.215774,0.806713,0.25776,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
460,0.955672,0.98,0.439131,0.0105108,0.214085,0.80852,0.257119,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
465,0.951881,0.98,0.440071,0.0105342,0.209694,0.810327,0.256479,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
470,0.948097,0.98,0.441011,0.0105577,0.205163,0.812133,0.255838,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
475,0.94795,0.98,0.44195,0.0105812,0.205536,0.81394,0.255197,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
480,0.948148,0.98,0.44289,0.0106047,0.206173,0.815747,0.254555,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
485,0.948897,0.98,0.44383,0.0106282,0.206457,0.817553,0.253914,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
490,0.957717,0.98,0.444769,0.0106517,0.217563,0.81936,0.253272,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
495,0.956471,0.98,0.445709,0.0106752,0.216224,0.821167,0.25263,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
500,0.953443,0.98,0.446649,0.0106987,0.212501,0.822973,0.251988,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
505,0.950419,0.98,0.447588,0.0107221,0.208764,0.82478,0.251345,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
510,0.951166,0.98,0.448528,0.0107456,0.210336,0.826587,0.250703,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
515,0.956472,0.98,0.449468,0.0107691,0.218259,0.828393,0.25006,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
520,0.955526,0.98,0.450408,0.0107926,0.217345,0.8302,0.249417,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
525,0.952495,0.98,0.451347,0.0108161,0.213816,0.832007,0.248774,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
530,0.953255,0.98,0.452287,0.0108396,0.215509,0.833813,0.248131,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
535,0.953254,0.98,0.453227,0.0108631,0.215901,0.83562,0.247487,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
540,0.950224,0.98,0.454167,0.0108865,0.212184,0.837427,0.246844,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
545,0.952488,0.98,0.455107,0.01091,0.216044,0.839233,0.2462,0,0,0,0,0,0,0,14.2677,30.6802,33.3293,0,0,0,0,4.00081,0,0,0.0548987,0,0,0,34,0,0,5,0,1
