timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.991768,0.988,0.390809,0.0074295,0.332043,0.714375,0.260275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
175,0.991768,0.988,0.391461,0.00744889,0.326876,0.716239,0.265655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
180,0.991768,0.988,0.392257,0.00746827,0.324363,0.718103,0.26827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
185,0.991768,0.988,0.393133,0.00748766,0.323338,0.719967,0.269344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
190,0.991768,0.988,0.394053,0.00750705,0.323122,0.721831,0.269579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
195,0.991767,0.988,0.394997,0.00752643,0.323354,0.723695,0.26935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
200,0.991767,0.988,0.395955,0.00754582,0.323844,0.725559,0.268855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
205,0.991784,0.988,0.39692,0.0075652,0.324513,0.727423,0.268203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
210,0.991768,0.988,0.397891,0.00758459,0.325217,0.729287,0.267458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
215,0.991769,0.988,0.398865,0.00760397,0.326007,0.731151,0.266655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7232,0,0,0.1455,0,0,0,26,0,0,0,0,1
