timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.964308,0.896667,0.340029,0.00601115,0.323911,0.693595,0.308873,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
175,0.964305,0.896667,0.340881,0.00602589,0.323935,0.695295,0.308831,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
180,0.964305,0.896667,0.341712,0.00604062,0.323501,0.696995,0.309263,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
185,0.964304,0.896667,0.342554,0.00605535,0.323316,0.698695,0.309443,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
190,0.964305,0.896667,0.343408,0.00607009,0.323394,0.700395,0.309359,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
195,0.964305,0.896667,0.34427,0.00608482,0.323657,0.702095,0.309086,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
200,0.964305,0.896667,0.345137,0.00609955,0.324042,0.703795,0.308688,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
205,0.964314,0.896667,0.346008,0.00611429,0.324527,0.705495,0.308208,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
210,0.964307,0.896667,0.346881,0.00612902,0.325038,0.707195,0.307671,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
215,0.964305,0.896667,0.347756,0.00614375,0.325599,0.708895,0.307095,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
220,0.964305,0.896667,0.348632,0.00615849,0.32619,0.710595,0.30649,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
225,0.964305,0.896667,0.349509,0.00617322,0.326804,0.712295,0.305862,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
230,0.964305,0.896667,0.350387,0.00618795,0.327437,0.713995,0.305216,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
235,0.963614,0.896667,0.351266,0.00620269,0.326904,0.715695,0.304555,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
240,0.964307,0.896667,0.352145,0.00621742,0.328749,0.717395,0.303879,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
245,0.964304,0.896667,0.353025,0.00623215,0.329418,0.719095,0.303192,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
250,0.964305,0.896667,0.353905,0.00624689,0.330103,0.720795,0.302492,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
255,0.964305,0.896667,0.354786,0.00626162,0.330799,0.722495,0.301783,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
260,0.964305,0.896667,0.355667,0.00627635,0.331503,0.724195,0.301063,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
265,0.964305,0.896667,0.356549,0.00629109,0.332218,0.725895,0.300334,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
270,0.964317,0.896667,0.357431,0.00630582,0.332961,0.727595,0.299596,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
275,0.964305,0.896667,0.358313,0.00632055,0.33367,0.729295,0.29885,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
280,0.964305,0.896667,0.359196,0.00633529,0.334408,0.730995,0.298096,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
285,0.964304,0.896667,0.360079,0.00635002,0.335153,0.732695,0.297334,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
290,0.964305,0.896667,0.360962,0.00636475,0.335906,0.734395,0.296565,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
295,0.964305,0.896667,0.361846,0.00637949,0.336665,0.736095,0.295789,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
300,0.964305,0.896667,0.36273,0.00639422,0.337431,0.737795,0.295007,0,0,0,0,0,0,0,0,32.1534,0,0,0,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,0,26,0
305,0.963643,0.896667,0.363614,0.00640895,0.337055,0.739495,0.294218,0,0,0,0,0,0,0,0,32.1534,0,1,1,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,1,26,0
310,0.962007,0.896667,0.364498,0.00642369,0.334971,0.741195,0.293424,0,0,0,0,0,0,0,0,32.1534,0,3,3,0,-0.804,11.0245,0.0368,11.0246,0.02,0,0,3,26,0
315,0.959764,0.896667,0.365383,0.00643842,0.331746,0.742895,0.292624,0,0,0,0,0,0,0,0,32.1534,0,3,1,0,-0.804,11.0245,0.0368,10.8197,0.02,0,0,1,26,0
320,0.909221,0.783333,0.323258,0.00645119,0.322293,0.744368,0.292985,32,32,0,0,32,0,0,0,32.1534,0,0,0,0,-0.804,12.6032,0.0368,10.6557,0.02,0,0,0,25,1
325,0.960004,0.89,0.363542,0.00646587,0.348637,0.746061,0.287679,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
330,0.958615,0.89,0.364488,0.00648054,0.348336,0.747755,0.285313,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
335,0.958617,0.89,0.365391,0.00649522,0.349598,0.749448,0.283945,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
340,0.956529,0.89,0.366281,0.00650989,0.346813,0.751141,0.282913,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
345,0.95445,0.89,0.367166,0.00652457,0.344016,0.752835,0.281992,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
350,0.959351,0.89,0.36805,0.00653924,0.353125,0.754528,0.281107,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
355,0.956834,0.89,0.368933,0.00655392,0.349618,0.756221,0.280231,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
360,0.960298,0.89,0.369816,0.00656859,0.35685,0.757915,0.279355,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
365,0.958197,0.89,0.370699,0.00658327,0.35403,0.759608,0.278478,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
370,0.961678,0.89,0.371582,0.00659795,0.361188,0.761301,0.277598,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
375,0.957511,0.89,0.372466,0.00661262,0.35438,0.762995,0.276715,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
380,0.953344,0.89,0.37335,0.0066273,0.347267,0.764688,0.275828,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
385,0.95264,0.89,0.374233,0.00664197,0.347223,0.766381,0.274939,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
390,0.954737,0.89,0.375117,0.00665665,0.351678,0.768075,0.274047,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
395,0.956125,0.89,0.376001,0.00667132,0.355423,0.769768,0.273152,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
400,0.954733,0.89,0.376885,0.006686,0.353916,0.771461,0.272254,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
405,0.953346,0.89,0.377769,0.00670067,0.352208,0.773155,0.271354,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
410,0.953366,0.89,0.378654,0.00671535,0.352796,0.774848,0.270451,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
415,0.953381,0.89,0.379538,0.00673003,0.35356,0.776541,0.269546,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
420,0.961952,0.89,0.380422,0.0067447,0.370418,0.778235,0.268639,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
425,0.959874,0.89,0.381307,0.00675938,0.367456,0.779928,0.26773,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
430,0.95918,0.89,0.382192,0.00677405,0.366933,0.781621,0.266819,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
435,0.957093,0.89,0.383076,0.00678873,0.363565,0.783315,0.265905,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
440,0.960283,0.89,0.383961,0.0068034,0.370296,0.785008,0.26499,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
445,0.960489,0.89,0.384846,0.00681808,0.372164,0.786701,0.264073,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
450,0.959529,0.89,0.385731,0.00683275,0.371038,0.788395,0.263155,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
455,0.958697,0.89,0.386616,0.00684743,0.369916,0.790088,0.262234,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
460,0.957717,0.89,0.387501,0.00686211,0.369681,0.791781,0.261312,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
465,0.956329,0.89,0.388386,0.00687678,0.368017,0.793475,0.260389,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
470,0.954942,0.89,0.389271,0.00689146,0.365648,0.795168,0.259464,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
475,0.950775,0.89,0.390157,0.00690613,0.35814,0.796861,0.258538,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
480,0.954937,0.89,0.391042,0.00692081,0.367718,0.798555,0.25761,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
485,0.95633,0.89,0.391927,0.00693548,0.37134,0.800248,0.256681,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
490,0.954399,0.89,0.392813,0.00695016,0.368411,0.801941,0.255751,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
495,0.953284,0.89,0.393698,0.00696483,0.367144,0.803635,0.254819,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
500,0.960296,0.89,0.394584,0.00697951,0.381604,0.805328,0.253887,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
505,0.958627,0.89,0.395469,0.00699419,0.379104,0.807021,0.252953,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
510,0.957927,0.89,0.396355,0.00700886,0.379073,0.808715,0.252018,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
515,0.95995,0.89,0.397241,0.00702354,0.383541,0.810408,0.251083,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
520,0.960248,0.89,0.398126,0.00703821,0.385325,0.812101,0.250146,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
525,0.959686,0.89,0.399012,0.00705289,0.385,0.813795,0.249208,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
530,0.956222,0.89,0.399898,0.00706756,0.378828,0.815488,0.24827,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
535,0.954548,0.89,0.400784,0.00708224,0.376591,0.817181,0.24733,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
540,0.954543,0.89,0.401669,0.00709691,0.377125,0.818875,0.24639,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
545,0.957186,0.89,0.402555,0.00711159,0.383741,0.820568,0.245449,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
550,0.955667,0.89,0.403441,0.00712627,0.381475,0.822261,0.244507,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
555,0.954685,0.89,0.404327,0.00714094,0.380336,0.823955,0.243565,0,0,0,0,0,0,0,0,32.7152,0,0,0,0,-0.804,12.6032,0.0368,10.5246,0.02,0,0,0,25,0
