state,action,qvalue
0,0,80.1557
0,1,96.1608
0,2,92.6669
1,0,0
1,1,11.1306
1,2,0
2,0,8.99998
2,1,78.3881
2,2,17.9327
3,0,-1
3,1,1.82574
3,2,0
epsilon,0.0791219,0
