state,action,qvalue
0,0,78.5038
0,1,95.5265
0,2,99.8346
1,0,0
1,1,11.2789
1,2,0
2,0,26.6312
2,1,42.3199
2,2,84.4116
3,0,-0.671367
3,1,3.61497
3,2,0
epsilon,0.0921386,0
