state,action,qvalue
0,0,46.5594
0,1,91.1365
0,2,70.9074
1,0,0
1,1,2
1,2,0
2,0,0.931803
2,1,42.4873
2,2,3.8758
3,0,0
3,1,0
3,2,0
epsilon,0.121197,0
