timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.981665,0.953333,0.372016,0.00689303,0.284544,0.713072,0.310007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
175,0.981667,0.953333,0.373032,0.00691037,0.286936,0.714866,0.307546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
180,0.981665,0.953333,0.37397,0.00692771,0.287779,0.716659,0.306675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
185,0.981666,0.953333,0.374901,0.00694504,0.288466,0.718452,0.305969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
190,0.981666,0.953333,0.375834,0.00696238,0.289199,0.720246,0.305216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
195,0.981665,0.953333,0.376769,0.00697971,0.289977,0.722039,0.304417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
200,0.981665,0.953333,0.377706,0.00699705,0.290779,0.723832,0.303594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
205,0.981679,0.953333,0.378643,0.00701438,0.29161,0.725626,0.302763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
210,0.981665,0.953333,0.37958,0.00703172,0.292399,0.727419,0.301932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
215,0.981667,0.953333,0.380516,0.00704905,0.29321,0.729212,0.301105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
220,0.981666,0.953333,0.381453,0.00706639,0.294013,0.731006,0.300281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
225,0.981665,0.953333,0.382389,0.00708373,0.294814,0.732799,0.299461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
230,0.981667,0.953333,0.383325,0.00710106,0.295615,0.734592,0.298643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
235,0.981667,0.953333,0.384261,0.0071184,0.296413,0.736386,0.297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
240,0.981664,0.953333,0.385197,0.00713573,0.297207,0.738179,0.297011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
245,0.981665,0.953333,0.386134,0.00715307,0.298006,0.739972,0.296195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
250,0.981665,0.953333,0.38707,0.0071704,0.298805,0.741766,0.295379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
255,0.981665,0.953333,0.388006,0.00718774,0.299605,0.743559,0.294561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
260,0.981665,0.953333,0.388942,0.00720507,0.300405,0.745352,0.293742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
265,0.981665,0.953333,0.389878,0.00722241,0.301207,0.747146,0.292922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
270,0.980988,0.953333,0.390815,0.00723975,0.301001,0.748939,0.292101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
275,0.981666,0.953333,0.391751,0.00725708,0.302816,0.750732,0.291279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
280,0.981666,0.953333,0.392688,0.00727442,0.303622,0.752526,0.290455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
285,0.981665,0.953333,0.393624,0.00729175,0.304428,0.754319,0.289631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
290,0.981665,0.953333,0.394561,0.00730909,0.305236,0.756112,0.288805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
295,0.981665,0.953333,0.395497,0.00732642,0.306044,0.757906,0.287979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
300,0.981665,0.953333,0.396434,0.00734376,0.306854,0.759699,0.287151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
305,0.980285,0.953333,0.397371,0.00736109,0.305573,0.761492,0.286323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,29,0
310,0.922394,0.82,0.34634,0.00737585,0.289865,0.763019,0.287137,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,28,1
315,0.919276,0.826667,0.349976,0.0073908,0.293889,0.764566,0.282573,36,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,1
320,0.971383,0.943333,0.393873,0.00740807,0.320664,0.766352,0.282479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
325,0.974408,0.946667,0.396025,0.00742541,0.32504,0.768146,0.281901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
330,0.977189,0.946667,0.396957,0.00744275,0.330259,0.769939,0.281103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
335,0.97719,0.946667,0.397893,0.00746008,0.331011,0.771732,0.280237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
340,0.975801,0.946667,0.398829,0.00747742,0.329453,0.773526,0.279352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
345,0.97441,0.946667,0.399766,0.00749475,0.327896,0.775319,0.278462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
350,0.970392,0.946667,0.400703,0.00751209,0.321678,0.777112,0.27757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
355,0.970943,0.946667,0.40164,0.00752942,0.323197,0.778906,0.276678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
360,0.971632,0.946667,0.402577,0.00754676,0.325433,0.780699,0.275785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
365,0.973037,0.946667,0.403513,0.00756409,0.328625,0.782492,0.274893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
370,0.970946,0.946667,0.40445,0.00758143,0.32572,0.784286,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
375,0.971027,0.946667,0.405387,0.00759877,0.326813,0.786079,0.273108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
380,0.974376,0.946667,0.406324,0.0076161,0.334081,0.787872,0.272215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
385,0.974565,0.946667,0.407261,0.00763344,0.335055,0.789666,0.271323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
390,0.975671,0.946667,0.408198,0.00765077,0.338028,0.791459,0.27043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
395,0.97219,0.946667,0.409134,0.00766811,0.332742,0.793252,0.269538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
400,0.973306,0.946667,0.410071,0.00768544,0.335443,0.795046,0.268645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
405,0.974278,0.946667,0.411008,0.00770278,0.337839,0.796839,0.267753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
410,0.972345,0.946667,0.411945,0.00772011,0.335792,0.798632,0.266861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
415,0.972205,0.946667,0.412882,0.00773745,0.336298,0.800426,0.265969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
420,0.970113,0.946667,0.413818,0.00775479,0.333089,0.802219,0.265077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
425,0.967334,0.946667,0.414755,0.00777212,0.329047,0.804012,0.264185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
430,0.979,0.946667,0.415692,0.00778946,0.350967,0.805806,0.263293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
435,0.979477,0.946667,0.416629,0.00780679,0.352719,0.807599,0.262401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
440,0.979176,0.946667,0.417566,0.00782413,0.352914,0.809392,0.26151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
445,0.978261,0.946667,0.418502,0.00784146,0.352112,0.811186,0.260618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
450,0.977425,0.946667,0.419439,0.0078588,0.351336,0.812979,0.259727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
455,0.975797,0.946667,0.420376,0.00787613,0.349123,0.814772,0.258835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
460,0.974962,0.946667,0.421313,0.00789347,0.348558,0.816566,0.257944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
465,0.972878,0.946667,0.42225,0.00791081,0.3453,0.818359,0.257053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
470,0.979163,0.946667,0.423186,0.00792814,0.358078,0.820152,0.256161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
475,0.975666,0.946667,0.424123,0.00794548,0.352458,0.821946,0.25527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
480,0.974963,0.946667,0.42506,0.00796281,0.351855,0.823739,0.254379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
485,0.976636,0.946667,0.425997,0.00798015,0.355852,0.825532,0.253488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
490,0.975116,0.946667,0.426933,0.00799748,0.353975,0.827326,0.252598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
495,0.971647,0.946667,0.42787,0.00801482,0.348346,0.829119,0.251707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
500,0.976363,0.946667,0.428807,0.00803215,0.358022,0.830912,0.250816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
505,0.977046,0.946667,0.429744,0.00804949,0.360242,0.832706,0.249925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
510,0.975104,0.946667,0.43068,0.00806683,0.357523,0.834499,0.249035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
515,0.972193,0.946667,0.431617,0.00808416,0.353147,0.836292,0.248144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
520,0.977047,0.946667,0.432554,0.0081015,0.362802,0.838086,0.247254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
525,0.97357,0.946667,0.433491,0.00811883,0.356912,0.839879,0.246364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
530,0.97427,0.946667,0.434427,0.00813617,0.359323,0.841672,0.245473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
535,0.974277,0.946667,0.435364,0.0081535,0.359789,0.843466,0.244583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
540,0.974265,0.946667,0.436301,0.00817084,0.360741,0.845259,0.243693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
545,0.974965,0.946667,0.437237,0.00818817,0.363066,0.847052,0.242802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
550,0.973439,0.946667,0.438174,0.00820551,0.36086,0.848846,0.241912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,27,0
