state,action,qvalue
0,0,84.8762
0,1,99.4281
0,2,99.8516
1,0,1.37737
1,1,27.6371
1,2,1.82574
2,0,12.2451
2,1,0
2,2,85.0289
3,0,0
3,1,0
3,2,0
epsilon,0.036948,0
