timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.994637,0.995,0.385004,0.00668674,0.447362,0.703867,0.27796,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
175,0.994636,0.995,0.385796,0.00670498,0.443841,0.705787,0.281479,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
180,0.994635,0.995,0.386708,0.00672322,0.442814,0.707707,0.282491,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
185,0.994635,0.995,0.387675,0.00674146,0.442933,0.709627,0.282353,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
190,0.994635,0.995,0.388667,0.0067597,0.443576,0.711547,0.281685,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
195,0.994636,0.995,0.38967,0.00677794,0.444467,0.713467,0.280774,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
200,0.994636,0.995,0.390679,0.00679618,0.445471,0.715387,0.279747,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
205,0.994648,0.995,0.39169,0.00681442,0.446557,0.717307,0.278665,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
210,0.994637,0.995,0.392703,0.00683266,0.447622,0.719227,0.277553,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
215,0.994636,0.995,0.393717,0.0068509,0.448728,0.721147,0.276421,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
220,0.994635,0.995,0.394731,0.00686914,0.44985,0.723067,0.275276,0,0,0,0,0,0,0,23.6323,32.6638,33.3333,0,0,0,-1,9.141,-0.184,11.5094,0.070046,0,0,0,19,0
