state,action,qvalue
0,0,83.8298
0,1,98.8307
0,2,99.9983
1,0,0
1,1,22.8502
1,2,0
2,0,47.1355
2,1,90.0489
2,2,42.7225
3,0,-1
3,1,5.36841
3,2,0
epsilon,0.043026,0
