timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.99463,0.992,0.395544,0.00799164,0.271169,0.713539,0.249265,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
175,0.994629,0.992,0.396575,0.00801233,0.273026,0.715387,0.247344,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
180,0.994629,0.992,0.397557,0.00803303,0.274023,0.717235,0.246309,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
185,0.994629,0.992,0.39852,0.00805373,0.274688,0.719083,0.24562,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
190,0.994628,0.992,0.399477,0.00807443,0.275265,0.720931,0.245023,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
195,0.994629,0.992,0.400435,0.00809512,0.275847,0.722779,0.244426,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
200,0.994629,0.992,0.401394,0.00811582,0.276456,0.724627,0.243802,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
205,0.994641,0.992,0.402354,0.00813652,0.277112,0.726475,0.243149,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
210,0.99463,0.992,0.403316,0.00815722,0.277762,0.728323,0.24247,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
215,0.994629,0.992,0.404279,0.00817791,0.278447,0.730171,0.241771,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
220,0.994629,0.992,0.405243,0.00819861,0.27915,0.732019,0.241056,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
225,0.994628,0.992,0.406208,0.00821931,0.279864,0.733867,0.240329,0,0,0,0,0,0,0,0,30.8735,0,0,0,0,2.32405,0,-0.4,11.4275,0.0620118,0,0,0,28,0
