state,action,qvalue
0,0,78.7981
0,1,94.9628
0,2,86.9746
1,0,0
1,1,5.90267
1,2,1.82574
2,0,3.68756
2,1,0
2,2,44.3383
3,0,0
3,1,0
3,2,0
epsilon,0.0949875,0
