state,action,qvalue
0,0,84.9864
0,1,99.7842
0,2,100
1,0,1.37737
1,1,37.1799
1,2,1.82574
2,0,45.8457
2,1,0
2,2,99.277
3,0,0
3,1,0
3,2,0
epsilon,0.02,0
