state,action,qvalue
0,0,50.5582
0,1,92.8127
0,2,62.3788
1,0,0
1,1,2.32863
1,2,1.82574
2,0,0
2,1,0
2,2,0
3,0,0
3,1,0
3,2,0
epsilon,0.132794,0
