state,action,qvalue
0,0,80.5969
0,1,97.9908
0,2,94.996
1,0,0
1,1,12.908
1,2,0
2,0,8.99998
2,1,84.6647
2,2,31.3189
3,0,-1
3,1,3.61497
3,2,0
epsilon,0.0722124,0
