state,action,qvalue
0,0,84.4007
0,1,99.1342
0,2,100
1,0,0
1,1,24.3932
1,2,0
2,0,47.1355
2,1,90.7125
2,2,52.4122
3,0,-1
3,1,7.08678
3,2,0
epsilon,0.0347643,0
