timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle,apIncomingFloodTotal,apQuarantinedLeadersCount,forcedReelectionsThisCycle,apAlive
170,0.990612,0.98,0.373472,0.00483421,0.504091,0.710914,0.259063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
175,0.99061,0.98,0.374242,0.00484727,0.49862,0.712834,0.264634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
180,0.99061,0.98,0.375169,0.00486032,0.497671,0.714754,0.265609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
185,0.99061,0.98,0.376144,0.00487338,0.498101,0.716674,0.265175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
190,0.990611,0.98,0.377135,0.00488644,0.499014,0.718594,0.264249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
195,0.990611,0.98,0.378134,0.00489949,0.500136,0.720514,0.263108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
200,0.99061,0.98,0.379137,0.00491255,0.501366,0.722434,0.26185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
205,0.990626,0.98,0.380142,0.0049256,0.502716,0.724354,0.260516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
210,0.990611,0.98,0.38115,0.00493866,0.504041,0.726274,0.259126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
215,0.99061,0.98,0.382158,0.00495172,0.50544,0.728194,0.257697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58809,0,0,0.0744457,0,0,0,17,0,0,0,0,1
