timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,suspectsCount,actionsAttackerQuarantine,actionsAttackerDoNothing,qAtkDNHigh,qAtkQuarHigh,qAtkDNLow,qAtkQuarLow,atkEpsilon,smartTransferOk,smartTransferNoDonor,smartRedundancyOk,leadersAlive,leadersDownThisCycle
170,0.993674,0.99,0.37653,0.00593399,0.454126,0.698117,0.275611,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
175,0.993672,0.99,0.37739,0.00595031,0.451767,0.700037,0.277974,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
180,0.993671,0.99,0.378294,0.00596663,0.450461,0.701957,0.279288,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
185,0.993672,0.99,0.379228,0.00598295,0.449858,0.703877,0.279897,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
190,0.993672,0.99,0.380183,0.00599927,0.449745,0.705797,0.280012,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
195,0.993672,0.99,0.381154,0.00601559,0.449989,0.707717,0.279765,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
200,0.993672,0.99,0.382136,0.00603191,0.450498,0.709637,0.279249,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
205,0.993683,0.99,0.383126,0.00604823,0.451232,0.711557,0.278531,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
210,0.993675,0.99,0.384123,0.00606455,0.452072,0.713477,0.277658,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
215,0.993672,0.99,0.385125,0.00608087,0.453041,0.715397,0.276668,0,0,0,0,0,0,0,24.5725,33.0613,33.3333,0,0,0,-1,12.7447,-0.184,12.8462,0.0207135,0,0,0,17,0
